condition,single_duration,numerosity,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,text_welcome.started,beep_1.started,beep_1.stopped,beep_2.started,beep_2.stopped,beep_3.started,beep_3.stopped,beep_4.started,beep_4.stopped,beep_5.started,beep_5.stopped,beep_6.started,beep_6.stopped,audio_name,audio_started,movie_name,movie_started,participant,session,date|hid,expName|hid,psychopyVersion|hid,frameRate,
4_con_duration,0.08,4,3,2,38,3,,,,74.53880053197207,74.61875836639373,74.7191762672126,74.80212120040377,74.90253910122264,74.98537361640192,75.08579151722078,75.16871061639685,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
5_con_rate,0.02,5,3,3,39,10,,,,75.97205382294777,76.00195815839979,76.10237605921866,76.13540853339654,76.23582643421541,76.26816970040963,76.3685876012285,76.39209578341396,76.49251368423283,76.51551557539787,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
6_con_rate,0.02,6,3,4,40,11,,,,77.31885878194879,77.33946611639985,77.43988401721872,77.46818936640338,77.56860726722225,77.59146403341728,77.69188193423615,77.71867545040149,77.81909335122036,77.84178103341546,77.94219893423433,77.96476345041592,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
2_con_rate,0.02,2,3,5,41,7,,,,78.76810665696684,78.78945107540639,78.88986897622526,78.91885978339414,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
2_con_duration,0.26,2,3,6,42,1,,,,79.72220298994506,79.9858874504076,80.08630535122647,80.3527939913998,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
6_con_duration,0.02,6,3,7,43,5,,,,81.15613719795073,81.18578157539886,81.28619947621773,81.31838128341187,81.41879918423074,81.44229770039382,81.54271560121269,81.56597757541167,81.66639547623053,81.68961578340677,81.79003368422563,81.81831732541613,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
3_con_rate,0.02,3,3,8,44,8,,,,82.62166053196705,82.64235570041055,82.74277360122942,82.77096811642113,82.87975417564157,82.90062790839292,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
1_con_duration,0.62,1,3,9,45,0,,,,83.71233927334542,84.34250478339672,,,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
3_con_duration,0.14,3,3,10,46,2,,,,85.14584798994764,85.29009845041728,85.39888450963771,85.53797899140918,85.64676505062961,85.78607990840973,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
5_con_duration,0.044,5,3,11,47,4,,,,86.58942311496065,86.63601165841973,86.7364295592386,86.78507661639887,86.88549451721774,86.93501120041182,87.03542910123069,87.08513615840056,87.18555405921943,87.23639632541162,,,1.wav,88.03548575000605,15.mp4,88.03548575000605,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
5_con_rate,0.02,5,4,0,48,10,,,,89.85915883155539,89.88571349139383,89.9861313922127,90.01068320041813,90.111101101237,90.13245086640526,90.23286876722413,90.25736932541767,90.35778722623654,90.38218865841336,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
4_con_rate,0.02,4,4,1,49,9,,,,91.18553186496428,91.20735482540621,91.30777272622508,91.33232174139411,91.43273964221298,91.45567940839973,91.5560973092186,91.58527065840607,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
3_con_rate,0.02,3,4,2,50,8,,,,92.388613864957,92.41180103340011,92.51221893421898,92.53712878342193,92.6375466842408,92.66851111642026,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
1_con_duration,0.62,1,4,3,51,0,,,,93.47185432297118,94.09411620041064,,,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
4_con_duration,0.08,4,4,4,52,3,,,,94.89745940696156,94.98576115840987,95.08617905922874,95.16926020041282,95.26967810123169,95.35268357539607,95.45310147621494,95.53586953340854,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
3_con_duration,0.14,3,4,5,53,2,,,,96.33921273995946,96.48621811640041,96.58663601721928,96.73609953339619,96.83651743421505,96.98620586639444,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
2_con_rate,0.02,2,4,6,54,7,,,,97.78954907294536,97.81850495041871,97.91892285123758,97.94273845040297,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
6_con_rate,0.02,6,4,7,55,11,,,,98.74608165695389,98.76955436639545,98.86997226721432,98.89326857540581,98.99368647622468,99.01642795041843,99.1168458512373,99.13998632541333,99.2404042262322,99.26057195041503,99.3609898512339,99.38551278340455,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
2_con_duration,0.26,2,4,8,56,1,,,,100.18885598995547,100.45299624140316,100.55341414222202,100.81966361640079,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
6_con_duration,0.02,6,4,9,57,5,,,,101.62300682295171,101.65203278340923,101.7524506842281,101.78604415839945,101.88646205921832,101.90955724140221,102.00997514222108,102.03268361639638,102.13310151721525,102.15677574141009,102.25719364222896,102.28564365840575,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
1_con_rate,0.02,1,4,10,58,6,,,,103.08898686495667,103.11868115841352,,,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
5_con_duration,0.044,5,4,11,59,4,,,,103.92202436496444,103.96876836641749,104.06918626723636,104.11914707540708,104.21956497622595,104.26926986641192,104.36968776723079,104.41960315840842,104.52002105922729,104.56949524139927,,,1.wav,105.3685048329935,15.mp4,105.3685048329935,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
1_con_rate,0.02,1,5,0,60,6,,,,107.19646720654563,107.21917570039804,,,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
5_con_duration,0.044,5,5,1,61,4,,,,108.02251890694896,108.06948257541225,108.16990047623112,108.21938757541065,108.31980547622952,108.36887378339597,108.46929168421484,108.51929236640862,108.61971026722749,108.66892970039916,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
6_con_rate,0.02,6,5,2,62,11,,,,109.47227290695008,109.50301124141842,109.60342914223729,109.62348636639362,109.72390426721249,109.75277761641482,109.85319551723369,109.88617299140023,109.9865908922191,110.00602128340105,110.10643918421992,110.13625307542097,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
5_con_rate,0.02,5,5,3,63,10,,,,110.93959628197189,110.9687949504092,111.06921285122807,111.0924007004156,111.19281860123446,111.21637753339891,111.31679543421778,111.3368569914106,111.43727489222947,111.4691096163966,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
6_con_duration,0.02,6,5,4,64,5,,,,112.27245282294751,112.30222382539941,112.40264172621828,112.42694565840938,112.52736355922825,112.55009111640683,112.6505090172257,112.67352282541978,112.77394072623865,112.8028584084037,112.90327630922256,112.9361959914182,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
1_con_duration,0.62,1,5,5,65,0,,,,113.73953919796912,114.36102257541788,,,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
3_con_rate,0.02,3,5,6,66,8,,,,115.1643657819688,115.18571074141946,115.28612864223832,115.30541628341015,115.40583418422902,115.43659374142007,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
4_con_rate,0.02,4,5,7,67,9,,,,116.23993694797099,116.26890732540923,116.3693252262281,116.39284720039868,116.49326510121755,116.51684686641383,116.6172647672327,116.64032778339751,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
2_con_duration,0.26,2,5,8,68,1,,,,117.44367098994843,117.70350482539797,117.80392272621684,118.07010361640423,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
2_con_rate,0.02,2,5,9,69,7,,,,118.87344682295515,118.9023113664094,119.00272926722828,119.02542724141094,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
3_con_duration,0.14,3,5,10,70,2,,,,119.82877044796186,119.97000640841142,120.07042430923029,120.21101286641496,120.31143076723383,120.45329070039733,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
4_con_duration,0.08,4,5,11,71,3,,,,121.25663390694825,121.33640190840524,121.4368198092241,121.5197873663943,121.62020526721317,121.70310928341641,121.80352718423528,121.88640645039558,,,,,5.wav,122.68504295800813,12.mp4,122.68504295800813,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
6_con_rate,0.02,6,6,0,72,11,,,,124.53429549856227,124.55723632541194,124.6576542262308,124.6864554914151,124.78687339223397,124.81049903340462,124.9109169342235,124.93431199142069,125.03472989223955,125.05900770039588,125.15942560121475,125.18179615841072,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
2_con_duration,0.26,2,6,1,73,1,,,,125.98513936496164,126.25354645041224,126.35396435123111,126.62025707541906,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
1_con_duration,0.62,1,6,2,74,0,,,,127.42360028196998,128.04388307539338,,,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
6_con_duration,0.02,6,6,3,75,5,,,,128.8472262819443,128.86934386639913,128.969761767218,128.98903495042177,129.08945285124062,129.119532908409,129.21995080922787,129.24385390841925,129.3442718092381,129.36994990841194,129.4703678092308,129.50288053340918,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
5_con_duration,0.044,5,6,4,76,4,,,,130.3062237399601,130.35323174141521,130.45364964223407,130.50354640841542,130.60396430923427,130.653443658413,130.75386155923186,130.8032224084105,130.90364030922936,130.9532954504044,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
5_con_rate,0.02,5,6,5,77,10,,,,131.75663865695532,131.78587057541299,131.88628847623184,131.91018661642156,132.0106045172404,132.0310551163944,132.13147301721327,132.1558526584209,132.25627055923977,132.28679553341644,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
4_con_rate,0.02,4,6,6,78,9,,,,133.09013873996736,133.1194167833979,133.21983468421675,133.24397528341214,133.344393184231,133.3703242414136,133.47074214223247,133.4898082414089,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
3_con_rate,0.02,3,6,7,79,8,,,,134.29315144795981,134.3193008664035,134.41971876722235,134.44271420039294,134.5431321012118,134.56627890841045,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
2_con_rate,0.02,2,6,8,80,7,,,,135.36962211496137,135.39131332541874,135.4917312262376,135.5195907004032,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
1_con_rate,0.02,1,6,9,81,6,,,,136.32293390695412,136.35346878341224,,,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
3_con_duration,0.14,3,6,10,82,2,,,,137.15681198996316,137.30366803339857,137.40408593421742,137.5536621164152,137.65408001723407,137.80360124141734,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
4_con_duration,0.08,4,6,11,83,3,,,,138.60694444796826,138.686872158412,138.78729005923086,138.8701757004106,138.97059360122947,139.0535653253988,139.15398322621766,139.23676357541407,,,,,5.wav,140.03543704201002,12.mp4,140.03543704201002,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
6_con_duration,0.02,6,7,0,84,5,,,,141.86134316454408,141.88626495039497,141.98668285121383,142.0105042414012,142.11092214222006,142.1340541164187,142.23447201723755,142.253540366402,142.35395826722086,142.38686495039437,142.48728285121322,142.52019565841474,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
2_con_rate,0.02,2,7,1,85,7,,,,143.32353886496566,143.3534447004,143.45386260121884,143.48684065839333,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
5_con_duration,0.044,5,7,2,86,4,,,,144.29018386494425,144.336344283403,144.43676218422186,144.4868534084031,144.58727130922196,144.63687970041937,144.73729760123823,144.78714861640182,144.88756651722068,144.93698165840178,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
4_con_rate,0.02,4,7,3,87,9,,,,145.7403248649527,145.76963565839978,145.87005355921863,145.90318370040913,146.00360160122798,146.02679361639602,146.12721151721487,146.15044145039573,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
6_con_rate,0.02,6,7,4,88,11,,,,146.95378465694665,146.97440515840717,147.07482305922602,147.10357620041177,147.20399410123062,147.22722786639642,147.32764576721527,147.34988711641344,147.4503050172323,147.47335749140765,147.5737753922265,147.60323245041363,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
2_con_duration,0.26,2,7,5,89,1,,,,148.40657565696455,148.67071911641105,148.7711370172299,149.03736915841873,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
5_con_rate,0.02,5,7,6,90,10,,,,149.84071236496965,149.86974540839728,149.97016330921613,149.9933916163951,150.09380951721394,150.11680599139945,150.2172238922183,150.2401096164045,150.34052751722336,150.37055799141817,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
4_con_duration,0.08,4,7,7,91,3,,,,151.1739011979691,151.2538182004151,151.35423610123397,151.43708557540376,151.5375034762226,151.6205374504003,151.72095535121915,151.80375220039568,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
1_con_rate,0.02,1,7,8,92,6,,,,152.6070954069466,152.63702661641,,,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
1_con_duration,0.62,1,7,9,93,0,,,,153.44036982296092,154.06194957541592,,,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
3_con_rate,0.02,3,7,10,94,8,,,,154.86529278196684,154.88651111641374,154.9869290172326,155.01081374140048,155.11123164221934,155.13381578340486,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
3_con_duration,0.14,3,7,11,95,2,,,,155.93715898995578,156.0874504914187,156.18786839223756,156.33738815840624,156.4378060592251,156.58682228340476,,,,,,,4.wav,157.38517279201187,13.mp4,157.38517279201187,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
6_con_duration,0.02,6,8,0,96,5,,,,159.21387458155513,159.23696732539392,159.33738522621277,159.36127074139367,159.46168864221252,159.4854618664045,159.58587976722336,159.60996165840479,159.71037955922364,159.73330078341823,159.83371868423708,159.85692878341942,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
6_con_rate,0.02,6,8,1,97,11,,,,160.66027198997034,160.68658445040055,160.7870023512194,160.81049336639407,160.91091126721292,160.93738682539842,161.03780472621727,161.07014461639628,161.17056251721513,161.1945342003979,161.29495210121675,161.31901970040926,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
5_con_rate,0.02,5,8,2,98,10,,,,162.12236290696018,162.14384203341032,162.24425993422918,162.26785203340987,162.36826993422872,162.39164478341408,162.49206268423293,162.5208862834057,162.62130418422456,162.6444454084063,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
3_con_rate,0.02,3,8,3,99,8,,,,163.44778861495723,163.47135620041226,163.5717741012311,163.59097882541536,163.69139672623422,163.7207026164193,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
1_con_rate,0.02,1,8,4,100,6,,,,164.5240458229702,164.55333724141528,,,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
4_con_duration,0.08,4,8,5,101,3,,,,165.3566804479662,165.4373602414067,165.53777814222556,165.62076882541587,165.72118672623472,165.80408120039792,165.90449910121677,165.98735553341393,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
1_con_duration,0.62,1,8,6,102,0,,,,166.79069873996485,167.42156520041462,,,,,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
5_con_duration,0.044,5,8,7,103,4,,,,168.22490840696554,168.27082399140053,168.3712418922194,168.42088399141502,168.52130189223388,168.57094715842103,168.6713650592399,168.7208956164046,168.82131351722344,168.8707232004177,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
3_con_duration,0.14,3,8,8,104,2,,,,169.67406640696862,169.82089736639463,169.9213152672135,170.0711579504219,170.17157585124076,170.3210694913956,,,,,,,,,,,1,1,2024-10-14_17h29.23.380,audio,2024.1.5,122.30707790928385,
