condition,duration,numerosity,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,text_welcome.started,image_name,image.started,image.stopped,audio_name,audio_started,movie_name,movie_started,participant,session,date|hid,expName|hid,psychopyVersion|hid,frameRate,
5_con_singledot,0.25,5,0,10,10,4,,,,5_con_singledot_image_44.png,118.41103100801702,118.66260272500804,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
4_con_singledot,0.25,4,0,11,11,3,,,,4_con_singledot_image_9.png,118.76882505002432,119.01926322500222,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
2_con_circum,0.25,2,0,12,12,13,,,,2_con_circum_image_41.png,119.1274188420095,119.37843630801072,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
3_con_circum,0.25,3,0,13,13,14,,,,3_con_circum_image_41.png,119.48470105002635,119.73642930799397,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
1_con_singledot,0.25,1,0,14,14,0,,,,1_con_singledot_image_11.png,119.84395867503481,120.09525235000766,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
1_con_totaldot,0.25,1,0,15,15,6,,,,1_con_totaldot_image_41.png,120.20149509203038,120.45194705800387,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
6_con_singledot,0.25,6,0,16,16,5,,,,6_con_singledot_image_14.png,120.56142159200972,120.81178339201725,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
3_con_singledot,0.25,3,0,17,17,2,,,,3_con_singledot_image_65.png,120.91806471701712,121.17012214201387,3.wav,121.2713712080149,16.mp4,121.2713712080149,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
5_con_singledot,0.25,5,1,0,18,4,,,,5_con_singledot_image_42.png,123.11430396714714,123.3702773920144,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
4_con_totaldot,0.25,4,1,1,19,9,,,,4_con_totaldot_image_3.png,123.477344800008,123.72873201702023,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
3_con_singledot,0.25,3,1,2,20,2,,,,3_con_singledot_image_45.png,123.83496713302448,124.08687318300363,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
4_con_singledot,0.25,4,1,3,21,3,,,,4_con_singledot_image_11.png,124.19400384203182,124.44527885001153,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
5_con_circum,0.25,5,1,4,22,16,,,,5_con_circum_image_40.png,124.55150896702544,124.80333647499211,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
2_con_totaldot,0.25,2,1,5,23,7,,,,2_con_totaldot_image_17.png,124.91068813302554,125.16229643300758,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
3_con_circum,0.25,3,1,6,24,14,,,,3_con_circum_image_18.png,125.26861509202281,125.51941039201338,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
3_con_totaldot,0.25,3,1,7,25,8,,,,3_con_totaldot_image_26.png,125.62808571702335,125.87872918299982,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
2_con_singledot,0.25,2,1,8,26,1,,,,2_con_singledot_image_6.png,125.98516046702862,126.23684309999808,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
1_con_singledot,0.25,1,1,9,27,0,,,,1_con_singledot_image_48.png,126.344467258011,126.59551305801725,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
2_con_circum,0.25,2,1,10,28,13,,,,2_con_circum_image_50.png,126.70321388302837,126.95304539200734,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
1_con_circum,0.25,1,1,11,29,12,,,,1_con_circum_image_35.png,127.0610251750215,127.3127620579966,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
6_con_totaldot,0.25,6,1,12,30,11,,,,6_con_totaldot_image_41.png,127.41920425802819,127.67000814201893,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
6_con_singledot,0.25,6,1,13,31,5,,,,6_con_singledot_image_36.png,127.77744292501593,128.0286752250162,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
5_con_totaldot,0.25,5,1,14,32,10,,,,5_con_totaldot_image_15.png,128.13490171703162,128.3869505169918,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
6_con_circum,0.25,6,1,15,33,17,,,,6_con_circum_image_30.png,128.49429484202412,128.74572330801166,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
4_con_circum,0.25,4,1,16,34,15,,,,4_con_circum_image_56.png,128.85206488303376,129.1021428080043,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
1_con_totaldot,0.25,1,1,17,35,6,,,,1_con_totaldot_image_37.png,129.2112629250216,129.46197839201196,3.wav,129.56082712500938,11.mp4,129.56082712500938,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
1_con_singledot,0.25,1,2,0,36,0,,,,1_con_singledot_image_29.png,131.38402042513482,131.63727035001503,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
1_con_circum,0.25,1,2,1,37,12,,,,1_con_circum_image_31.png,131.74423009202584,131.9955265579978,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
6_con_singledot,0.25,6,2,2,38,5,,,,6_con_singledot_image_55.png,132.10189892501805,132.35291747502052,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
2_con_totaldot,0.25,2,2,3,39,7,,,,2_con_totaldot_image_51.png,132.4616389670293,132.71204859999708,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
5_con_singledot,0.25,5,2,4,40,4,,,,5_con_singledot_image_28.png,132.8183818000136,133.06884589201073,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
5_con_circum,0.25,5,2,5,41,16,,,,5_con_circum_image_14.png,133.1778564250155,133.42884805802024,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
4_con_totaldot,0.25,4,2,6,42,9,,,,4_con_totaldot_image_20.png,133.53510375802873,133.78697210000828,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
1_con_totaldot,0.25,1,2,7,43,6,,,,1_con_totaldot_image_20.png,133.8943069670233,134.14626014201204,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
3_con_singledot,0.25,3,2,8,44,2,,,,3_con_singledot_image_70.png,134.25250817502385,134.5023383080028,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
2_con_circum,0.25,2,2,9,45,13,,,,2_con_circum_image_2.png,134.61168609203307,134.86206289200928,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
3_con_totaldot,0.25,3,2,10,46,8,,,,3_con_totaldot_image_3.png,134.96789225800896,135.21953376700404,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
2_con_singledot,0.25,2,2,11,47,1,,,,2_con_singledot_image_12.png,135.3286698000331,135.57879076700775,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
6_con_totaldot,0.25,6,2,12,48,11,,,,6_con_totaldot_image_10.png,135.68535325803097,135.93759301701212,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
6_con_circum,0.25,6,2,13,49,17,,,,6_con_circum_image_38.png,136.0449648830283,136.29560247500777,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
4_con_singledot,0.25,4,2,14,50,3,,,,4_con_singledot_image_14.png,136.401830008009,136.6537521000195,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
4_con_circum,0.25,4,2,15,51,15,,,,4_con_circum_image_25.png,136.76101738303552,137.01237722501392,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
5_con_totaldot,0.25,5,2,16,52,10,,,,5_con_totaldot_image_7.png,137.1185935080168,137.37006972500822,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
3_con_circum,0.25,3,2,17,53,14,,,,3_con_circum_image_24.png,137.4775999250298,137.72883680801024,4.wav,137.82833145800396,4.mp4,137.82833145800396,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
3_con_singledot,0.25,3,3,0,54,2,,,,3_con_singledot_image_15.png,139.66373180014781,139.91287197499187,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
4_con_singledot,0.25,4,3,1,55,3,,,,4_con_singledot_image_13.png,140.01938296701994,140.26965393301217,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
4_con_circum,0.25,4,3,2,56,15,,,,4_con_circum_image_58.png,140.37854225801422,140.62893164199195,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
2_con_circum,0.25,2,3,3,57,13,,,,2_con_circum_image_48.png,140.7351640500303,140.98701764201397,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
6_con_singledot,0.25,6,3,4,58,5,,,,6_con_singledot_image_46.png,141.09430934202393,141.34563259999268,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
3_con_totaldot,0.25,3,3,5,59,8,,,,3_con_totaldot_image_38.png,141.4518624670338,141.70314284999623,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
1_con_singledot,0.25,1,3,6,60,0,,,,1_con_singledot_image_35.png,141.81138980003308,142.06310410000734,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
1_con_totaldot,0.25,1,3,7,61,6,,,,1_con_totaldot_image_69.png,142.16937209201862,142.4206995170156,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
5_con_totaldot,0.25,5,3,8,62,10,,,,5_con_totaldot_image_26.png,142.52781105002506,142.7789213919954,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
5_con_singledot,0.25,5,3,9,63,4,,,,5_con_singledot_image_18.png,142.88516813302996,143.13683680800605,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
5_con_circum,0.25,5,3,10,64,16,,,,5_con_circum_image_47.png,143.24456621702413,143.4955920169945,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
2_con_totaldot,0.25,2,3,11,65,7,,,,2_con_totaldot_image_4.png,143.60192280002522,143.85399126701523,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
4_con_totaldot,0.25,4,3,12,66,9,,,,4_con_totaldot_image_27.png,143.96121030002834,144.21226351700025,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
6_con_circum,0.25,6,3,13,67,17,,,,6_con_circum_image_67.png,144.3185752170277,144.56966247500387,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
1_con_circum,0.25,1,3,14,68,12,,,,1_con_circum_image_2.png,144.67835717501586,144.92931509999326,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
6_con_totaldot,0.25,6,3,15,69,11,,,,6_con_totaldot_image_5.png,145.03555646703464,145.28735339199775,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
2_con_singledot,0.25,2,3,16,70,1,,,,2_con_singledot_image_51.png,145.394385550014,145.6455858500034,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
3_con_circum,0.25,3,3,17,71,14,,,,3_con_circum_image_43.png,145.7518275080249,146.0031598080008,4.wav,146.1050065419986,15.mp4,146.1050065419986,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
6_con_singledot,0.25,6,4,0,72,5,,,,6_con_singledot_image_43.png,147.94022505013274,148.19566360000172,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
3_con_totaldot,0.25,3,4,1,73,8,,,,3_con_totaldot_image_36.png,148.30203984202237,148.553227850009,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
4_con_totaldot,0.25,4,4,2,74,9,,,,4_con_totaldot_image_2.png,148.66177575801268,148.91308547501686,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
1_con_singledot,0.25,1,4,3,75,0,,,,1_con_singledot_image_12.png,149.01942509202055,149.2699633080105,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
3_con_circum,0.25,3,4,4,76,14,,,,3_con_circum_image_69.png,149.37785421703595,149.62912418300985,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
3_con_singledot,0.25,3,4,5,77,2,,,,3_con_singledot_image_61.png,149.73486396701193,149.98643697501976,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
5_con_singledot,0.25,5,4,6,78,4,,,,5_con_singledot_image_65.png,150.0953794250265,150.34574476699927,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
1_con_totaldot,0.25,1,4,7,79,6,,,,1_con_totaldot_image_47.png,150.45197221702549,150.70343276701752,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
6_con_circum,0.25,6,4,8,80,17,,,,6_con_circum_image_7.png,150.81246405003478,151.06288455799805,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
2_con_singledot,0.25,2,4,9,81,1,,,,2_con_singledot_image_29.png,151.16909667502043,151.42078343299218,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
2_con_totaldot,0.25,2,4,10,82,7,,,,2_con_totaldot_image_60.png,151.52796771702126,151.77916147499346,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
2_con_circum,0.25,2,4,11,83,13,,,,2_con_circum_image_36.png,151.88675292501577,152.1367290580005,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
4_con_circum,0.25,4,4,12,84,15,,,,4_con_circum_image_41.png,152.24456388301334,152.4958539750136,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
6_con_totaldot,0.25,6,4,13,85,11,,,,6_con_totaldot_image_50.png,152.6023540080234,152.85404697500636,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
1_con_circum,0.25,1,4,14,86,12,,,,1_con_circum_image_19.png,152.9613756330102,153.21267264200142,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
5_con_circum,0.25,5,4,15,87,16,,,,5_con_circum_image_41.png,153.31898096703227,153.57031293301262,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
4_con_singledot,0.25,4,4,16,88,3,,,,4_con_singledot_image_28.png,153.6784200920258,153.92915130800102,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
5_con_totaldot,0.25,5,4,17,89,10,,,,5_con_totaldot_image_62.png,154.03475546701813,154.28714430801338,1.wav,154.38878933299566,15.mp4,154.38878933299566,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
3_con_circum,0.25,3,5,0,90,14,,,,3_con_circum_image_30.png,156.23452680012562,156.48738301700214,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
2_con_totaldot,0.25,2,5,1,91,7,,,,2_con_totaldot_image_44.png,156.59522009203212,156.8459272249951,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
1_con_totaldot,0.25,1,5,2,92,6,,,,1_con_totaldot_image_65.png,156.95225025802503,157.20337030801457,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
4_con_totaldot,0.25,4,5,3,93,9,,,,4_con_totaldot_image_13.png,157.3121136750153,157.5627468079969,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
5_con_singledot,0.25,5,5,4,94,4,,,,5_con_singledot_image_43.png,157.66893275802724,157.92065714201308,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
5_con_circum,0.25,5,5,5,95,16,,,,5_con_circum_image_56.png,158.0281748420268,158.2792621830071,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
1_con_circum,0.25,1,5,6,96,12,,,,1_con_circum_image_68.png,158.38563638301568,158.6375136000046,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
3_con_singledot,0.25,3,5,7,97,2,,,,3_con_singledot_image_12.png,158.7447352580086,158.9959523920028,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
4_con_singledot,0.25,4,5,8,98,3,,,,4_con_singledot_image_2.png,159.10242988301908,159.3533846419945,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
3_con_totaldot,0.25,3,5,9,99,8,,,,3_con_totaldot_image_53.png,159.4621995500231,159.71282930800808,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
4_con_circum,0.25,4,5,10,100,15,,,,4_con_circum_image_61.png,159.81909355001991,160.07073626699858,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
6_con_circum,0.25,6,5,11,101,17,,,,6_con_circum_image_69.png,160.17817242503517,160.42933710001526,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
5_con_totaldot,0.25,5,5,12,102,10,,,,5_con_totaldot_image_39.png,160.53572288302823,160.7876355579996,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
2_con_circum,0.25,2,5,13,103,13,,,,2_con_circum_image_51.png,160.89487634202234,161.14607960000868,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
6_con_singledot,0.25,6,5,14,104,5,,,,6_con_singledot_image_33.png,161.25238409203595,161.50349551701802,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
1_con_singledot,0.25,1,5,15,105,0,,,,1_con_singledot_image_62.png,161.6116027580167,161.86256414201344,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
2_con_singledot,0.25,2,5,16,106,1,,,,2_con_singledot_image_33.png,161.96885984203547,162.22075497499318,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
6_con_totaldot,0.25,6,5,17,107,11,,,,6_con_totaldot_image_70.png,162.32817605002785,162.57940368299606,3.wav,162.67893287501647,6.mp4,162.67893287501647,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
2_con_circum,0.25,2,6,0,108,13,,,,2_con_circum_image_31.png,164.5240688001388,164.78029126700713,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
6_con_singledot,0.25,6,6,1,109,5,,,,6_con_singledot_image_57.png,164.8859808000154,165.1369120999938,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
6_con_totaldot,0.25,6,6,2,110,11,,,,6_con_totaldot_image_28.png,165.2451248830359,165.49609905799153,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
1_con_singledot,0.25,1,6,3,111,0,,,,1_con_singledot_image_7.png,165.60240146702856,165.85397585001775,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
6_con_circum,0.25,6,6,4,112,17,,,,6_con_circum_image_45.png,165.96159442501377,166.21395085001714,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
4_con_singledot,0.25,4,6,5,113,3,,,,4_con_singledot_image_34.png,166.32110113303062,166.57022664201796,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
4_con_totaldot,0.25,4,6,6,114,9,,,,4_con_totaldot_image_11.png,166.678957467014,166.93025901701768,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
3_con_circum,0.25,3,6,7,115,14,,,,3_con_circum_image_23.png,167.03654634203414,167.2869755170017,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
5_con_totaldot,0.25,5,6,8,116,10,,,,5_con_totaldot_image_43.png,167.39561105003233,167.64634376700852,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
3_con_singledot,0.25,3,6,9,117,2,,,,3_con_singledot_image_49.png,167.75261680003607,168.0035963500035,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
2_con_singledot,0.25,2,6,10,118,1,,,,2_con_singledot_image_18.png,168.11296492502444,168.36340026700637,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
3_con_totaldot,0.25,3,6,11,119,8,,,,3_con_totaldot_image_19.png,168.46983046703392,168.72104268300464,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
4_con_circum,0.25,4,6,12,120,15,,,,4_con_circum_image_2.png,168.82822605003022,169.07998343301588,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
1_con_totaldot,0.25,1,6,13,121,6,,,,1_con_totaldot_image_19.png,169.18653292501696,169.43696972501348,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
2_con_totaldot,0.25,2,6,14,122,7,,,,2_con_totaldot_image_24.png,169.54582830002184,169.79624326699414,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
5_con_singledot,0.25,5,6,15,123,4,,,,5_con_singledot_image_12.png,169.90248838301633,170.15431039201795,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
1_con_circum,0.25,1,6,16,124,12,,,,1_con_circum_image_63.png,170.26164792503116,170.51293593299343,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
5_con_circum,0.25,5,6,17,125,16,,,,5_con_circum_image_27.png,170.6191852170334,170.8710269329953,4.wav,170.97258237499045,5.mp4,170.97258237499045,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
4_con_singledot,0.25,4,7,0,126,3,,,,4_con_singledot_image_12.png,172.82267355012593,173.08041668299703,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
3_con_singledot,0.25,3,7,1,127,2,,,,3_con_singledot_image_62.png,173.18818088302507,173.44695030799485,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
5_con_totaldot,0.25,5,7,2,128,10,,,,5_con_totaldot_image_20.png,173.55325242503315,173.80367343300023,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
4_con_circum,0.25,4,7,3,129,15,,,,4_con_circum_image_9.png,173.91287463302726,174.16290222501848,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
5_con_singledot,0.25,5,7,4,130,4,,,,5_con_singledot_image_9.png,174.26922225802556,174.52114793300862,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
3_con_circum,0.25,3,7,5,131,14,,,,3_con_circum_image_63.png,174.62827505001334,174.8803731419961,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
2_con_totaldot,0.25,2,7,6,132,7,,,,2_con_totaldot_image_62.png,174.986601800035,175.23708851700067,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
1_con_singledot,0.25,1,7,7,133,0,,,,1_con_singledot_image_37.png,175.34580138301246,175.59710076699267,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
2_con_circum,0.25,2,7,8,134,13,,,,2_con_circum_image_20.png,175.70350646700828,175.9537004749931,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
4_con_totaldot,0.25,4,7,9,135,9,,,,4_con_totaldot_image_60.png,176.062385467015,176.3131366420188,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
6_con_singledot,0.25,6,7,10,136,5,,,,6_con_singledot_image_27.png,176.4193573000259,176.67068155800226,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
6_con_totaldot,0.25,6,7,11,137,11,,,,6_con_totaldot_image_68.png,176.7784068000212,177.0303405580111,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
2_con_singledot,0.25,2,7,12,138,1,,,,2_con_singledot_image_20.png,177.13660671703403,177.38717589201988,,,,,1,1,2024-10-13_01h02.55.603,visual,2024.1.5,119.57812739544703,
