condition,single_duration,numerosity,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,text_welcome.started,beep_1.started,beep_1.stopped,beep_2.started,beep_2.stopped,beep_3.started,beep_3.stopped,beep_4.started,beep_4.stopped,beep_5.started,beep_5.stopped,beep_6.started,beep_6.stopped,audio_name,audio_started,movie_name,movie_started,participant,session,date|hid,expName|hid,psychopyVersion|hid,frameRate,
4_con_rate,0.02,4,0,10,10,9,,,,38.46558466311544,38.488295124191794,38.58733962373808,38.611238833330574,38.71028333287686,38.733234249334785,38.83227874888107,38.8646573334001,,,,,,,,,1,1,2024-10-02_13h13.24.241,audio,2024.1.5,120.28911595738379,
2_con_duration,0.26,2,0,11,11,1,,,,39.66526703806594,39.931616499368104,40.03066099891439,40.298487458191815,,,,,,,,,4.wav,41.097599416039884,2.mp4,41.097599416039884,1,1,2024-10-02_13h13.24.241,audio,2024.1.5,120.28911595738379,
3_con_duration,0.14,3,1,0,12,2,,,,42.95753470379859,43.09842179138214,43.197466290928425,43.33677724916488,43.43582174871117,43.582110041100535,,,,,,,,,,,1,1,2024-10-02_13h13.24.241,audio,2024.1.5,120.28911595738379,
2_con_rate,0.02,2,1,1,13,7,,,,44.38271974576637,44.414743999298665,44.51378849884495,44.53739137416706,,,,,,,,,,,,,1,1,2024-10-02_13h13.24.241,audio,2024.1.5,120.28911595738379,
6_con_rate,0.02,6,1,2,14,11,,,,45.338001078832896,45.35975099941716,45.45879549896345,45.482450291328135,45.58149479087442,45.604374666046354,45.70341916559264,45.725769208092245,45.82481370763853,45.8470869993791,45.94613149892539,45.96857512444258,,,,,1,1,2024-10-02_13h13.24.241,audio,2024.1.5,120.28911595738379,
4_con_duration,0.08,4,1,3,15,3,,,,46.76918482910842,46.85361204138026,46.95265654092655,47.03683270821348,47.13587720775977,47.22020529145375,47.31924979100004,47.40344329113141,,,,,,,,,1,1,2024-10-02_13h13.24.241,audio,2024.1.5,120.28911595738379,
6_con_duration,0.02,6,1,4,16,5,,,,48.20405299579725,48.23144779102877,48.33049229057506,48.354224124271425,48.45326862381771,48.47541687432677,48.574461373873056,48.597421791218224,48.69646629076451,48.71898291613907,48.81802741568536,48.84811291638762,,,,,1,1,2024-10-02_13h13.24.241,audio,2024.1.5,120.28911595738379,
1_con_rate,0.02,1,1,5,17,6,,,,49.64872262105346,49.67085504140705,,,,,,,,,,,,,,,1,1,2024-10-02_13h13.24.241,audio,2024.1.5,120.28911595738379,
2_con_duration,0.26,2,1,6,18,1,,,,50.47146474607289,50.731937416177246,50.830981915723534,51.098436249233785,,,,,,,,,,,,,1,1,2024-10-02_13h13.24.241,audio,2024.1.5,120.28911595738379,
3_con_rate,0.02,3,1,7,19,8,,,,51.89904595389962,51.922212791442874,52.02125729098916,52.04367291629315,52.142717415839435,52.16568883303553,,,,,,,,,,,1,1,2024-10-02_13h13.24.241,audio,2024.1.5,120.28911595738379,
5_con_duration,0.044,5,1,8,20,4,,,,52.96629853770137,53.01429108325392,53.11333558280021,53.16489241626114,53.26393691580743,53.31500970833004,54.81718461811543,54.864407333359125,54.96345183290541,55.01494758324698,,,,,,,1,1,2024-10-02_13h13.24.241,audio,2024.1.5,120.28911595738379,
4_con_rate,0.02,4,1,9,21,9,,,,55.81555728791282,55.83832666631788,55.93737116586417,55.960213874280456,56.059258373826744,56.08208724930883,56.181131748855115,56.20406762445346,,,,,,,,,1,1,2024-10-02_13h13.24.241,audio,2024.1.5,120.28911595738379,
,,,,,,,,,,57.004677329119296,57.63222112441436,,,,,,,,,,,,,,,,,,,,,
