condition,single_duration,numerosity,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,text_welcome.started,beep_1.started,beep_1.stopped,beep_2.started,beep_2.stopped,beep_3.started,beep_3.stopped,beep_4.started,beep_4.stopped,beep_5.started,beep_5.stopped,beep_6.started,beep_6.stopped,audio_name,audio_started,movie_name,movie_started,participant,session,date|hid,expName|hid,psychopyVersion|hid,frameRate,
1_con_duration,0.62,1,1,2,14,0,,,,43.37940233144909,44.00084062973038,,,,,,,,,,,,,,,1,1,2024-10-02_13h28.26.058,audio,2024.1.5,119.97522597470963,
2_con_duration,0.26,2,1,3,15,1,,,,44.8065513310954,45.067773337755355,45.16744888843969,45.43440583795309,,,,,,,,,,,,,1,1,2024-10-02_13h28.26.058,audio,2024.1.5,119.97522597470963,
5_con_duration,0.044,5,1,4,16,4,,,,46.240116539318116,46.283653212990615,46.383328763674946,46.4341417549178,46.533817305602135,46.584102754760536,46.68377830544487,46.73412808803842,46.83380363872275,46.88420292111114,,,,,,,1,1,2024-10-02_13h28.26.058,audio,2024.1.5,119.97522597470963,
3_con_rate,0.02,3,1,5,17,8,,,,47.68991362247616,47.717533462960276,47.81720901364461,47.83986296299845,47.939538513682784,47.96746375486255,,,,,,,,,,,1,1,2024-10-02_13h28.26.058,audio,2024.1.5,119.97522597470963,
4_con_rate,0.02,4,1,6,18,9,,,,48.77317445622757,48.800783213041726,48.90045876372606,48.923764754831794,49.023440305516125,49.045565920695665,49.14524147138,49.16779825491831,,,,,,,,,1,1,2024-10-02_13h28.26.058,audio,2024.1.5,119.97522597470963,
1_con_rate,0.02,1,1,7,19,6,,,,49.97350895628333,50.00091662984342,,,,,,,,,,,,,,,1,1,2024-10-02_13h28.26.058,audio,2024.1.5,119.97522597470963,
4_con_duration,0.08,4,1,8,20,3,,,,50.80662733120844,50.88967200489715,50.98934755558148,51.073224837705496,51.17290038838983,51.25651171272621,51.35618726341054,51.43954704590142,,,,,,,,,1,1,2024-10-02_13h28.26.058,audio,2024.1.5,119.97522597470963,
6_con_rate,0.02,6,1,9,21,11,,,,52.24525774726644,52.26762046273798,52.36729601342231,52.39018883770332,52.48986438838765,52.5176100878045,52.61728563848883,52.640747463144365,52.740423013828696,52.76289946287871,52.86257501356304,52.88572975508869,,,,,1,1,2024-10-02_13h28.26.058,audio,2024.1.5,119.97522597470963,
3_con_duration,0.14,3,1,10,22,2,,,,53.69144045645371,53.83463775487617,53.9343133055605,54.08457487989217,54.184250430576505,54.3346182548441,,,,,,,,,,,1,1,2024-10-02_13h28.26.058,audio,2024.1.5,119.97522597470963,
6_con_duration,0.02,6,1,11,23,5,,,,55.140328956209125,55.16763363014907,55.2673091808334,55.28931938000024,55.38899493068457,55.41760562993586,55.517281180620195,55.54041821304709,55.64009376373142,55.667682546004656,55.76735809668899,55.790604962781075,1.wav,56.58820529188961,11.mp4,56.58820529188961,1,1,2024-10-02_13h28.26.058,audio,2024.1.5,119.97522597470963,
1_con_duration,0.62,1,2,0,24,0,,,,58.41318116020412,59.03471929607913,,,,,,,,,,,,,,,1,1,2024-10-02_13h28.26.058,audio,2024.1.5,119.97522597470963,
4_con_duration,0.08,4,2,1,25,3,,,,59.840429997444154,59.923159087821844,60.022834638506176,60.10650446293876,60.20618001362309,60.28972150506452,60.38939705574885,60.47317096292973,,,,,,,,,1,1,2024-10-02_13h28.26.058,audio,2024.1.5,119.97522597470963,
6_con_rate,0.02,6,2,2,26,11,,,,61.27888166429475,61.30201479587704,61.401690346561374,61.425039754994216,61.52471530567855,61.54627750515938,61.64595305584371,61.66814042096958,61.76781597165391,61.79040971286595,61.89008526355028,61.917804004903886,,,,,1,1,2024-10-02_13h28.26.058,audio,2024.1.5,119.97522597470963,
3_con_duration,0.14,3,2,3,27,2,,,,62.72351470626891,62.86869296273217,62.9683685134165,63.11799488011748,63.21767043080181,63.36808775486425,,,,,,,,,,,1,1,2024-10-02_13h28.26.058,audio,2024.1.5,119.97522597470963,
2_con_duration,0.26,2,2,4,28,1,,,,64.17379845622928,64.4348590460606,64.53453459674493,64.80138708772138,,,,,,,,,,,,,1,1,2024-10-02_13h28.26.058,audio,2024.1.5,119.97522597470963,
6_con_duration,0.02,6,2,5,29,5,,,,65.60709778908641,65.63402754608542,65.73370309676976,65.75591442110017,65.85558997178451,65.88450479581952,65.98418034650386,66.00714304605499,66.10681859673933,66.13460300471634,66.23427855540068,66.25727083794773,,,,,1,1,2024-10-02_13h28.26.058,audio,2024.1.5,119.97522597470963,
2_con_rate,0.02,2,2,6,30,7,,,,67.06298153931276,67.08630750495941,67.18598305564375,67.21738121313975,,,,,,,,,,,,,1,1,2024-10-02_13h28.26.058,audio,2024.1.5,119.97522597470963,
1_con_rate,0.02,1,2,7,31,6,,,,73.10931383799762,73.13409321270883,,,,,,,,,,,,,,,1,1,2024-10-02_13h28.26.058,audio,2024.1.5,119.97522597470963,
4_con_rate,0.02,4,2,8,32,9,,,,73.93980391407386,73.96748046278954,74.06715601347388,74.09170396281407,74.1913795134984,74.21436817087233,74.31404372155667,74.33444613013417,,,,,,,,,1,1,2024-10-02_13h28.26.058,audio,2024.1.5,119.97522597470963,
5_con_duration,0.044,5,2,9,33,4,,,,75.1401568314992,75.18465675488115,75.28433230556548,75.33493029586971,75.43460584655405,75.48478375496343,75.58445930564777,75.63487579608336,75.7345513467677,75.78480487996713,,,,,,,1,1,2024-10-02_13h28.26.058,audio,2024.1.5,119.97522597470963,
3_con_rate,0.02,3,2,10,34,8,,,,76.59051558133216,76.61801662975923,76.71769218044356,76.74069158807397,76.84036713875831,76.86800342081115,,,,,,,,,,,1,1,2024-10-02_13h28.26.058,audio,2024.1.5,119.97522597470963,
5_con_rate,0.02,5,2,11,35,10,,,,77.67371412217618,77.7009708381258,77.80064638881014,77.8233708797954,77.92304643047974,77.95142533797771,78.05110088866205,78.07341467104852,78.17309022173286,78.20140417087823,,,2.wav,78.99889945890754,12.mp4,78.99889945890754,1,1,2024-10-02_13h28.26.058,audio,2024.1.5,119.97522597470963,
5_con_duration,0.044,5,3,0,36,4,,,,80.8212615354918,80.86808575484902,80.96776130553336,81.0182198801078,81.11789543079213,81.16815421292559,81.26782976360992,81.31753679579124,81.41721234647558,81.46812258781866,,,,,,,1,1,2024-10-02_13h28.26.058,audio,2024.1.5,119.97522597470963,
3_con_rate,0.02,3,3,1,37,8,,,,82.27383328918368,82.30156192071736,82.4012374714017,82.42430358780548,82.52397913848982,82.55098333796487,,,,,,,,,,,1,1,2024-10-02_13h28.26.058,audio,2024.1.5,119.97522597470963,
4_con_duration,0.08,4,3,2,38,3,,,,83.3566940393299,83.44018342094496,83.5398589716293,83.62349717114121,83.72317272182555,83.80688500478864,83.90656055547298,83.99023679578677,,,,,,,,,1,1,2024-10-02_13h28.26.058,audio,2024.1.5,119.97522597470963,
6_con_duration,0.02,6,3,3,39,5,,,,84.7959474971518,84.81829742090777,84.9179729715921,84.94147250503302,85.04114805571736,85.06359679605812,85.16327234674246,85.18567154584453,85.28534709652887,85.30812483774498,85.40780038842932,85.43045462975279,,,,,1,1,2024-10-02_13h28.26.058,audio,2024.1.5,119.97522597470963,
,,,,,,,,,,86.23616533111782,86.38525250488892,86.48492805557326,86.6348609209992,86.73453647168354,86.87372996313498,,,,,,,,,,,,,,,,,
