condition,duration,numerosity,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,text_welcome.started,image_name,image.started,image.stopped,audio_name,audio_started,movie_name,movie_started,participant,session,date|hid,expName|hid,psychopyVersion|hid,frameRate,
4_con_totaldot,0.25,4,1,14,32,9,,,,4_con_totaldot_image_11.png,136.2472147455148,136.49821855352494,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
5_con_circum,0.25,5,1,15,33,16,,,,5_con_circum_image_47.png,136.60416512050435,136.85502422051505,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
3_con_totaldot,0.25,3,1,16,34,8,,,,3_con_totaldot_image_52.png,136.96381141250023,137.2154196785181,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
4_con_singledot,0.25,4,1,17,35,3,,,,4_con_singledot_image_40.png,137.32302495350015,137.5819273455185,5.wav,137.6806723330228,11.mp4,137.6806723330228,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
4_con_circum,0.25,4,2,0,36,15,,,,4_con_circum_image_1.png,139.5381265999633,139.7882093875145,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
6_con_totaldot,0.25,6,2,1,37,11,,,,6_con_totaldot_image_28.png,139.89717903749553,140.14834647050012,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
4_con_singledot,0.25,4,2,2,38,3,,,,4_con_singledot_image_62.png,140.25452178750422,140.50510284552584,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
1_con_singledot,0.25,1,2,3,39,0,,,,1_con_singledot_image_52.png,140.61403145351798,140.86509867851274,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
5_con_totaldot,0.25,5,2,4,40,10,,,,5_con_totaldot_image_31.png,140.97280228750898,141.23202113752487,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
3_con_singledot,0.25,3,2,5,41,2,,,,3_con_singledot_image_41.png,141.33952166249512,141.59823813749827,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
4_con_totaldot,0.25,4,2,6,42,9,,,,4_con_totaldot_image_49.png,141.7057219125156,141.95522030350403,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
6_con_singledot,0.25,6,2,7,43,5,,,,6_con_singledot_image_63.png,142.06396141251318,142.31571967850905,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
5_con_singledot,0.25,5,2,8,44,4,,,,5_con_singledot_image_16.png,142.4232830784924,142.6814434285101,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
2_con_totaldot,0.25,2,2,9,45,7,,,,2_con_totaldot_image_42.png,142.7886467875098,143.04033509552247,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
3_con_totaldot,0.25,3,2,10,46,8,,,,3_con_totaldot_image_66.png,143.14749974549633,143.3986216785037,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
6_con_circum,0.25,6,2,11,47,17,,,,6_con_circum_image_23.png,143.50603607851664,143.7566466375196,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
1_con_circum,0.25,1,2,12,48,12,,,,1_con_circum_image_25.png,143.86396562050797,144.1154248035222,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
2_con_singledot,0.25,2,2,13,49,1,,,,2_con_singledot_image_37.png,144.22326582849493,144.48133059550892,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
1_con_totaldot,0.25,1,2,14,50,6,,,,1_con_totaldot_image_67.png,144.58718949549367,144.84054622051772,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
3_con_circum,0.25,3,2,15,51,14,,,,3_con_circum_image_51.png,144.94766562049628,145.19858063752181,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
2_con_circum,0.25,2,2,16,52,13,,,,2_con_circum_image_25.png,145.3042744125007,145.5547016375116,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
5_con_circum,0.25,5,2,17,53,16,,,,5_con_circum_image_12.png,145.6641687035037,145.91512872052263,5.wav,146.01575941601186,5.mp4,146.01575941601186,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
1_con_circum,0.25,1,3,0,54,12,,,,1_con_circum_image_35.png,147.87509247496493,148.13201384552522,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
5_con_singledot,0.25,5,3,1,55,4,,,,5_con_singledot_image_41.png,148.23960820351496,148.4989444705192,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
6_con_totaldot,0.25,6,3,2,56,11,,,,6_con_totaldot_image_65.png,148.6069316624955,148.86546701251646,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
1_con_singledot,0.25,1,3,3,57,0,,,,1_con_singledot_image_69.png,148.97309903749849,149.23182092852076,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
6_con_circum,0.25,6,3,4,58,17,,,,6_con_circum_image_52.png,149.33957020349337,149.59840884552105,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
2_con_circum,0.25,2,3,5,59,13,,,,2_con_circum_image_65.png,149.70601824550542,149.95712892851444,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
2_con_singledot,0.25,2,3,6,60,1,,,,2_con_singledot_image_46.png,150.06433232849233,150.31530834551668,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
6_con_singledot,0.25,6,3,7,61,5,,,,6_con_singledot_image_34.png,150.42102437051946,150.6735898035171,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
3_con_circum,0.25,3,3,8,62,14,,,,3_con_circum_image_66.png,150.78092178750668,151.03103934552055,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
4_con_singledot,0.25,4,3,9,63,3,,,,4_con_singledot_image_15.png,151.13785587049207,151.38862542852294,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
5_con_totaldot,0.25,5,3,10,64,10,,,,5_con_totaldot_image_4.png,151.49796432849254,151.74927347052144,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
3_con_singledot,0.25,3,3,11,65,2,,,,3_con_singledot_image_26.png,151.85667507849868,152.1145983875089,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
1_con_totaldot,0.25,1,3,12,66,6,,,,1_con_totaldot_image_40.png,152.22195357851453,152.47191722051357,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
4_con_circum,0.25,4,3,13,67,15,,,,4_con_circum_image_38.png,152.58092870349648,152.8319880125113,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
3_con_totaldot,0.25,3,3,14,68,8,,,,3_con_totaldot_image_60.png,152.93775970350836,153.19039709552308,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
4_con_totaldot,0.25,4,3,15,69,9,,,,4_con_totaldot_image_55.png,153.297537703492,153.54885259550647,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
5_con_circum,0.25,5,3,16,70,16,,,,5_con_circum_image_53.png,153.65630603749307,153.91523305350566,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
2_con_totaldot,0.25,2,3,17,71,7,,,,2_con_totaldot_image_33.png,154.02267595350278,154.2724951375043,2.wav,154.37395654100692,4.mp4,154.37395654100692,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
6_con_circum,0.25,6,4,0,72,17,,,,6_con_circum_image_40.png,156.21636368298206,156.47168547052425,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
1_con_singledot,0.25,1,4,1,73,0,,,,1_con_singledot_image_38.png,156.58125170351124,156.83120284550242,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
5_con_circum,0.25,5,4,2,74,16,,,,5_con_circum_image_6.png,156.93707474549885,157.1887622624985,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
4_con_circum,0.25,4,4,3,75,15,,,,4_con_circum_image_16.png,157.2975686205202,157.54925734550343,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
1_con_totaldot,0.25,1,4,4,76,6,,,,1_con_totaldot_image_7.png,157.6570945375017,157.9147590955021,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
1_con_circum,0.25,1,4,5,77,12,,,,1_con_circum_image_68.png,158.02242395350478,158.2720468035026,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
2_con_singledot,0.25,2,4,6,78,1,,,,2_con_singledot_image_8.png,158.3813182035112,158.632016720518,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
4_con_singledot,0.25,4,4,7,79,3,,,,4_con_singledot_image_34.png,158.73772274550285,158.98796588750557,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
2_con_totaldot,0.25,2,4,8,80,7,,,,2_con_totaldot_image_3.png,159.0985044125002,159.34883067850606,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
4_con_totaldot,0.25,4,4,9,81,9,,,,4_con_totaldot_image_34.png,159.4546474535193,159.70741476250114,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
5_con_singledot,0.25,5,4,10,82,4,,,,5_con_singledot_image_45.png,159.81535637051567,160.06543334550807,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
5_con_totaldot,0.25,5,4,11,83,10,,,,5_con_totaldot_image_37.png,160.1730018285045,160.42392659551697,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
2_con_circum,0.25,2,4,12,84,13,,,,2_con_circum_image_7.png,160.53110962051434,160.7815705535235,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
3_con_totaldot,0.25,3,4,13,85,8,,,,3_con_totaldot_image_51.png,160.88733012050508,161.1390003875189,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
3_con_singledot,0.25,3,4,14,86,2,,,,3_con_singledot_image_52.png,161.2473975375062,161.49866617849912,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
6_con_singledot,0.25,6,4,15,87,5,,,,6_con_singledot_image_6.png,161.60654574549991,161.85703713750118,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
6_con_totaldot,0.25,6,4,16,88,11,,,,6_con_totaldot_image_29.png,161.96455762051048,162.21554776252597,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
3_con_circum,0.25,3,4,17,89,14,,,,3_con_circum_image_48.png,162.32120170349955,162.57362230352592,5.wav,162.67399275000207,15.mp4,162.67399275000207,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
1_con_totaldot,0.25,1,5,0,90,6,,,,1_con_totaldot_image_59.png,164.50352914097604,164.75525688750204,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
3_con_singledot,0.25,3,5,1,91,2,,,,3_con_singledot_image_19.png,164.86448966250757,165.11578813751694,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
4_con_totaldot,0.25,4,5,2,92,9,,,,4_con_totaldot_image_56.png,165.22325128749364,165.48205780352,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
3_con_circum,0.25,3,5,3,93,14,,,,3_con_circum_image_64.png,165.58990266251496,165.84557742850157,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
2_con_circum,0.25,2,5,4,94,13,,,,2_con_circum_image_24.png,165.95516045349652,166.20596522049746,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
6_con_totaldot,0.25,6,5,5,95,11,,,,6_con_totaldot_image_52.png,166.31451124551242,166.56520047051018,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
3_con_totaldot,0.25,3,5,6,96,8,,,,3_con_totaldot_image_62.png,166.67112366251533,166.9221776785038,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
4_con_singledot,0.25,4,5,7,97,3,,,,4_con_singledot_image_21.png,167.031665245496,167.28199334550882,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
6_con_singledot,0.25,6,5,8,98,5,,,,6_con_singledot_image_62.png,167.3879952455056,167.63889155351208,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
5_con_circum,0.25,5,5,9,99,16,,,,5_con_circum_image_13.png,167.74783591249727,167.998845262517,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
4_con_circum,0.25,4,5,10,100,15,,,,4_con_circum_image_27.png,168.10466045349605,168.35707001251868,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
2_con_singledot,0.25,2,5,11,101,1,,,,2_con_singledot_image_70.png,168.46454903749984,168.71574747050764,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
6_con_circum,0.25,6,5,12,102,17,,,,6_con_circum_image_26.png,168.82304303751445,169.07239322050592,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
1_con_singledot,0.25,1,5,13,103,0,,,,1_con_singledot_image_24.png,169.18096874551267,169.4319488455134,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
1_con_circum,0.25,1,5,14,104,12,,,,1_con_circum_image_57.png,169.5377778705035,169.78906330350438,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
5_con_singledot,0.25,5,5,15,105,4,,,,5_con_singledot_image_59.png,169.89777357851855,170.1490409705206,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
2_con_totaldot,0.25,2,5,16,106,7,,,,2_con_totaldot_image_17.png,170.25644232849592,170.50716505351593,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
5_con_totaldot,0.25,5,5,17,107,10,,,,5_con_totaldot_image_24.png,170.61457574549715,170.86617722051452,1.wav,170.96671745800995,16.mp4,170.96671745800995,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
2_con_singledot,0.25,2,6,0,108,1,,,,2_con_singledot_image_56.png,172.80595343296883,173.05792847052217,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
3_con_totaldot,0.25,3,6,1,109,8,,,,3_con_totaldot_image_22.png,173.1647074954992,173.41560088750558,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
1_con_totaldot,0.25,1,6,2,110,6,,,,1_con_totaldot_image_20.png,173.52217016251527,173.77323388751248,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
3_con_circum,0.25,3,6,3,111,14,,,,3_con_circum_image_67.png,173.8812175374944,174.1316679705109,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
5_con_circum,0.25,5,6,4,112,16,,,,5_con_circum_image_25.png,174.23845049551457,174.4884659285075,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
6_con_circum,0.25,6,6,5,113,17,,,,6_con_circum_image_48.png,174.59804524549983,174.84902284551063,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
2_con_totaldot,0.25,2,6,6,114,7,,,,2_con_totaldot_image_36.png,174.95487782849816,175.21072367849993,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
4_con_totaldot,0.25,4,6,7,115,9,,,,4_con_totaldot_image_38.png,175.31890191250133,175.57265959549696,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
3_con_singledot,0.25,3,6,8,116,2,,,,3_con_singledot_image_51.png,175.68127970349744,175.9323498035141,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
6_con_totaldot,0.25,6,6,9,117,11,,,,6_con_totaldot_image_37.png,176.03815674550717,176.28913022051566,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
4_con_circum,0.25,4,6,10,118,15,,,,4_con_circum_image_51.png,176.39741416251056,176.6515830534976,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
4_con_singledot,0.25,4,6,11,119,3,,,,4_con_singledot_image_50.png,176.75913074550337,177.0159170535102,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
5_con_totaldot,0.25,5,6,12,120,10,,,,5_con_totaldot_image_23.png,177.12316895350816,177.3730597625021,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
2_con_circum,0.25,2,6,13,121,13,,,,2_con_circum_image_59.png,177.48131216249314,177.7323902625125,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
1_con_singledot,0.25,1,6,14,122,0,,,,1_con_singledot_image_23.png,177.83831841250068,178.08878430352198,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
5_con_singledot,0.25,5,6,15,123,4,,,,5_con_singledot_image_7.png,178.1985277875094,178.44911384551088,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
6_con_singledot,0.25,6,6,16,124,5,,,,6_con_singledot_image_51.png,178.55499045351755,178.80608026250266,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
1_con_circum,0.25,1,6,17,125,12,,,,1_con_circum_image_63.png,178.91478603751167,179.16634330351954,5.wav,179.26681229102542,3.mp4,179.26681229102542,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
6_con_singledot,0.25,6,7,0,126,5,,,,6_con_singledot_image_38.png,181.09744784997312,181.34829430352548,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
5_con_circum,0.25,5,7,1,127,16,,,,5_con_circum_image_28.png,181.45440516250093,181.7062008455163,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
5_con_totaldot,0.25,5,7,2,128,10,,,,5_con_totaldot_image_43.png,181.81503653749243,182.06588492851589,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
6_con_totaldot,0.25,6,7,3,129,11,,,,6_con_totaldot_image_70.png,182.1732834954921,182.42258459551377,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
4_con_circum,0.25,4,7,4,130,15,,,,4_con_circum_image_23.png,182.53177407851328,182.78277605350596,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
2_con_totaldot,0.25,2,7,5,131,7,,,,2_con_totaldot_image_40.png,182.89053112051917,183.14917655350874,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
3_con_singledot,0.25,3,7,6,132,2,,,,3_con_singledot_image_18.png,183.25693157849602,183.50605605351157,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
3_con_circum,0.25,3,7,7,133,14,,,,3_con_circum_image_23.png,183.61419387049975,183.86581276250072,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
6_con_circum,0.25,6,7,8,134,17,,,,6_con_circum_image_14.png,183.97154057851296,184.22163280350506,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
2_con_circum,0.25,2,7,9,135,13,,,,2_con_circum_image_51.png,184.33222362051603,184.58309188750573,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
4_con_totaldot,0.25,4,7,10,136,9,,,,4_con_totaldot_image_26.png,184.6907046625158,184.94931688751095,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
4_con_singledot,0.25,4,7,11,137,3,,,,4_con_singledot_image_6.png,185.05719287052054,185.30743072051555,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
5_con_singledot,0.25,5,7,12,138,4,,,,5_con_singledot_image_28.png,185.4152100375097,185.66558201250737,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
1_con_circum,0.25,1,7,13,139,12,,,,1_con_circum_image_61.png,185.7730282875011,186.02302147049923,,,,,1,1,2024-10-14_17h50.20.807,visual,2024.1.5,120.5129634345996,
