condition,single_duration,numerosity,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,text_welcome.started,beep_1.started,beep_1.stopped,beep_2.started,beep_2.stopped,beep_3.started,beep_3.stopped,beep_4.started,beep_4.stopped,beep_5.started,beep_5.stopped,beep_6.started,beep_6.stopped,audio_name,audio_started,movie_name,movie_started,participant,session,date|hid,expName|hid,psychopyVersion|hid,frameRate,
5_con_rate,0.02,5,1,9,21,10,,,,68.80956431159994,68.84059069969999,68.93986510009998,68.96002661669996,69.05930101709995,69.0798559077,69.17913030809999,69.1984345747,69.2977089751,69.31688886669997,,,,,,,1,1,2024-10-02_13h46.35.874,audio,2024.1.5,None,
2_con_rate,0.02,2,1,10,22,7,,,,70.11935693659994,70.1431024497,70.24237685009999,70.26247299170001,,,,,,,,,,,,,1,1,2024-10-02_13h46.35.874,audio,2024.1.5,None,
5_con_duration,0.044,5,1,11,23,4,,,,71.06494106159998,71.11365961669998,71.21293401709997,71.25688253269999,71.35615693309998,71.40694449169996,71.50621889209995,71.55735290769996,71.65662730809996,71.7075424917,,,1.wav,72.505519666,16.mp4,72.505519666,1,1,2024-10-02_13h46.35.874,audio,2024.1.5,None,
2_con_duration,0.26,2,2,0,24,1,,,,74.32226798589998,79.71234649169998,79.81162089209997,80.07422953269997,,,,,,,,,,,,,1,1,2024-10-02_13h46.35.874,audio,2024.1.5,None,
3_con_rate,0.02,3,2,1,25,8,,,,80.87669760259995,80.90732032469998,81.00659472509997,81.0267170747,81.1259914751,81.14562440769998,,,,,,,,,,,1,1,2024-10-02_13h46.35.874,audio,2024.1.5,None,
2_con_rate,0.02,2,2,2,26,7,,,,81.94809247759996,81.97224082470001,82.0715152251,82.09169549169997,,,,,,,,,,,,,1,1,2024-10-02_13h46.35.874,audio,2024.1.5,None,
4_con_duration,0.08,4,2,3,27,3,,,,82.89416356159994,82.97368340769998,83.07295780809997,83.15739507469999,83.25666947509998,83.34088599169996,83.44016039209995,83.52401665769997,,,,,,,,,1,1,2024-10-02_13h46.35.874,audio,2024.1.5,None,
4_con_rate,0.02,4,2,4,28,9,,,,84.32648472759995,84.35694299170001,84.4562173921,84.47617419969998,84.57544860009997,84.59541557469998,84.69468997509998,84.71453586669998,,,,,,,,,1,1,2024-10-02_13h46.35.874,audio,2024.1.5,None,
1_con_duration,0.62,1,2,5,29,0,,,,85.51700393659995,86.1406682827,,,,,,,,,,,,,,,1,1,2024-10-02_13h46.35.874,audio,2024.1.5,None,
5_con_duration,0.044,5,2,6,30,4,,,,86.94313635259998,86.99057474169996,87.08984914209995,87.14073499169996,87.24000939209995,87.2905377417,87.3898121421,87.44059111669998,87.53986551709997,89.63166099169996,,,,,,,1,1,2024-10-02_13h46.35.874,audio,2024.1.5,None,
5_con_rate,0.02,5,2,7,31,10,,,,90.42585619489994,90.44746815769997,90.54674255809996,90.56667611669997,90.66595051709996,90.68595194969998,90.78522635009998,90.8051221577,90.90439655809999,90.9242581167,,,,,,,1,1,2024-10-02_13h46.35.874,audio,2024.1.5,None,
3_con_duration,0.14,3,2,8,32,2,,,,91.72672618659998,91.87405911669998,91.97333351709997,92.1150182417,92.21429264209999,92.3582675747,,,,,,,,,,,1,1,2024-10-02_13h46.35.874,audio,2024.1.5,None,
6_con_rate,0.02,6,2,9,33,11,,,,93.16073564459997,93.19083903270001,93.2901134331,93.31029574169997,93.40957014209997,93.42963924169999,93.52891364209998,93.5494721997,93.6487466001,93.67442744969998,93.77370185009997,93.80042336669999,,,,,1,1,2024-10-02_13h46.35.874,audio,2024.1.5,None,
,,,,,,,,,,94.60289143659996,94.62764749169997,94.72692189209997,94.74726103270001,94.8465354331,94.8663616577,94.96563605809999,94.98530019969996,95.08457460009996,95.10456553270001,95.2038399331,95.2236725327,,,,,,,,,,,
